budget,genres,id,keywords,original_title,popularity,production_companies,release_date,revenue,runtime,spoken_languages,status,tagline,vote_average,vote_count,Actor,Director,release_year,main_genre,popularity_log,original_language_fr,original_language_other,title_length,main_production_country_Canada,main_production_country_France,main_production_country_Germany,main_production_country_Other,main_production_country_United Kingdom,main_production_country_United States of America,main_production_country_Unknown,runtime_log,vote_count_log,budget_boxcox
40000000.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",16643,,Life or Something Like It,8.980846,"[{""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Epsilon Motion Pictures"", ""id"": 1171}, {""name"": ""Davis Entertainment"", ""id"": 1302}, {""name"": ""New Regency Pictures"", ""id"": 10104}, {""name"": ""Monarchy Enterprises S.a.r.l."", ""id"": 77845}, {""name"": ""Atchity Entertainment International (AEI)"", ""id"": 81134}]",2002-04-26,16872671.0,103.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,No tagline,5.7,124.0,Angelina Jolie,Stephen H. Burum,2002.0,Comedy,2.3006678562697163,False,False,25,1.0,,,,,,,4.6443908991413725,4.8283137373023015,520.880027903769
40000000.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",2687,invisible man,Memoirs of an Invisible Man,7.222985,"[{""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Alcor Films"", ""id"": 644}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Cornelius Productions"", ""id"": 67992}]",1992-02-28,14358033.0,99.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,An adventure like you've never seen.,5.7,125.0,Chevy Chase,William Goldman,1992.0,Comedy,2.1069332818353255,False,False,27,,1.0,,,,,,4.605170185988092,4.836281906951478,520.880027903769
10000000.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",194,paris,Le fabuleux destin d'Amélie Poulain,73.720244,"[{""name"": ""France 3 Cin\u00e9ma"", ""id"": 591}, {""name"": ""Claudie Ossard Productions"", ""id"": 592}, {""name"": ""MMC Independent"", ""id"": 4411}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Tapioca Films"", ""id"": 12000}, {""name"": ""Sofica Sofinergie 5"", ""id"": 23446}, {""name"": ""Victoires Productions"", ""id"": 25020}, {""name"": ""Filmstiftung Nordrhein-Westfalen"", ""id"": 27897}, {""name"": ""Union G\u00e9n\u00e9rale Cin\u00e9matographique (UGC)"", ""id"": 30994}]",2001-04-25,173921954.0,122.0,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Released,One person can change your life forever.,7.8,3310.0,Audrey Tautou,Jean-Marc Deschamps,2001.0,Comedy,4.3137510594398805,True,False,35,,1.0,,,,,,4.812184355372417,8.105005537547246,349.09817558857776
23000000.0,"[{""id"": 35, ""name"": ""Comedy""}]",11025,twin sister,New York Minute,10.0403,"[{""name"": ""DiNovi Pictures"", ""id"": 813}, {""name"": ""Dualstar Productions"", ""id"": 6130}, {""name"": ""Warner Bros."", ""id"": 6194}]",2004-05-01,51751835.0,91.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,No tagline,5.5,185.0,Ashley Olsen,Denise Di Novi,2004.0,Comedy,2.4015522143927885,False,False,15,,,,,,1.0,,4.5217885770490405,5.225746673713202,444.0487885775556
60000000.0,"[{""id"": 35, ""name"": ""Comedy""}]",8849,new york,Alfie,15.219263,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Patalex Productions"", ""id"": 57751}]",2004-10-22,13395939.0,103.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Meet a man who never met a woman he didn't love.,5.6,248.0,Jude Law,Mick Jagger,2004.0,Comedy,2.7861996099237456,False,False,5,,,,,1.0,,,4.6443908991413725,5.517452896464707,585.4252622424224
40000000.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",78698,whale,Big Miracle,8.303696,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Anonymous Content"", ""id"": 10039}, {""name"": ""Working Title Films"", ""id"": 10163}]",2012-02-02,24719215.0,107.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A family of whales trapped beneath the ice. One unforgettable rescue.,6.6,152.0,Drew Barrymore,John Bailey,2012.0,Adventure,2.230411740563894,False,False,11,,,,,1.0,,,4.68213122712422,5.030437921392435,520.880027903769
38000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",30943,kidnapping,The Deep End of the Ocean,4.746085,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Mandalay Entertainment"", ""id"": 1236}]",1999-03-12,28121100.0,106.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The search for her son was over. The search for her family was just beginning.,5.9,54.0,Michelle Pfeiffer,Stephen Goldblatt,1999.0,Drama,1.7485187533470923,False,False,25,,,,,,1.0,,4.672828834461906,4.007333185232471,513.2357727659834
40000000.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",9544,race against time,FearDotCom,6.756886,"[{""name"": ""Milagro Films"", ""id"": 1070}, {""name"": ""Franchise Pictures"", ""id"": 1403}, {""name"": ""DoRo Fiction Film"", ""id"": 2193}, {""name"": ""Signature Pictures"", ""id"": 2982}, {""name"": ""ApolloMedia Distribution"", ""id"": 16850}, {""name"": ""Carousel Picture Company, The"", ""id"": 19944}, {""name"": ""Luxembourg Film Fund"", ""id"": 46195}, {""name"": ""Filmyard Underwaterdeco"", ""id"": 48618}]",2002-08-09,18902015.0,101.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Released,The last site you'll ever see.,3.2,105.0,Stephen Dorff,Christian Sebaldt,2002.0,Horror,2.0485809649974924,False,False,10,,,1.0,,,,,4.624972813284271,4.663439094112067,520.880027903769
40000000.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",24418,vampire,Cirque du Freak: The Vampire's Assistant,16.424807,"[{""name"": ""Universal Pictures"", ""id"": 33}]",2009-10-23,28169671.0,109.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Meet Darren. He's sixteen going on immortal.,5.5,348.0,John C. Reilly,Paul Weitz,2009.0,Adventure,2.857894880545076,False,False,40,,,,,,1.0,,4.700480365792417,5.855071922202427,520.880027903769
40000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",7288,,Duplex,15.590001,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Flower Films"", ""id"": 2214}]",2003-09-26,19322135.0,89.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,No tagline,5.9,482.0,Ben Stiller,Danny DeVito,2003.0,Action,2.808800164479627,False,False,6,,,1.0,,,,,4.499809670330265,6.180016653652572,520.880027903769
23000000.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",14655,duringcreditsstinger,Soul Men,5.483671,"[{""name"": ""Dimension Films"", ""id"": 7405}]",2008-11-07,51751835.0,103.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,No tagline,6.3,47.0,Samuel L. Jackson,Robert Ramsey,2008.0,Comedy,1.8692868623023224,False,False,8,,,,,,1.0,,4.6443908991413725,3.871201010907891,444.0487885775556
23000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",24575,,Raise the Titanic,1.630541,"[{""name"": ""ITC Entertainment"", ""id"": 1584}]",1980-01-01,51751835.0,115.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,They've found the Titanic. There's just one thing left to do...,5.2,21.0,M. Emmet Walsh,John Barry,1980.0,Action,0.9671895284576785,False,False,17,,,,,1.0,,,4.7535901911063645,3.091042453358316,444.0487885775556
45000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",10366,super computer,Universal Soldier: The Return,14.566664,"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Baumgarten-Prophet Entertainment"", ""id"": 12968}]",1999-08-05,10667893.0,82.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Prepare to become obsolete,4.2,135.0,Jean-Claude Van Damme,Don Davis,1999.0,Action,2.7451317047005173,False,False,29,,,,,,1.0,,4.442651256490317,4.912654885736052,538.8639866706336
33000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",19898,dystopia,Pandorum,28.353517,"[{""name"": ""Impact Pictures"", ""id"": 248}, {""name"": ""Constantin Film Produktion"", ""id"": 5755}]",2009-09-08,20645327.0,108.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""vi"", ""name"": ""Ti\u1ebfng Vi\u1ec7t""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,Don't fear the end of the world. Fear what happens next.,6.5,774.0,Ben Foster,Paul W.S. Anderson,2009.0,Action,3.379412368737356,False,False,8,,,1.0,,,,,4.6913478822291435,6.652863029353347,492.7806649003915
40000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",4965,android,Impostor,9.579975,"[{""name"": ""Dimension Films"", ""id"": 7405}, {""name"": ""Marty Katz Productions"", ""id"": 12552}, {""name"": ""Mojo Films"", ""id"": 21635}, {""name"": ""PK Pictures"", ""id"": 21636}]",2001-12-03,51751835.0,102.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"In the Future, not everyone is who they seem to be.",6.1,135.0,Gary Sinise,Gary Sinise,2001.0,Action,2.3589630634784013,False,False,8,,,,,,1.0,,4.634728988229636,4.912654885736052,520.880027903769
40000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",15074,ski,Extreme Ops,2.911819,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Extreme Productions"", ""id"": 16849}, {""name"": ""ApolloMedia Distribution"", ""id"": 16850}]",2002-11-27,10959475.0,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Fear is a trigger,5.0,28.0,Devon Sawa,Mark Damon,2002.0,Action,1.3640024832085182,False,False,11,,,,,,1.0,,4.543294782270004,3.367295829986474,520.880027903769
23000000.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",56715,time travel,Just Visiting,10.844882,"[{""name"": ""Gaumont"", ""id"": 9}, {""name"": ""Hollywood Pictures"", ""id"": 915}, {""name"": ""Bruin Grip Services"", ""id"": 5330}]",2001-04-06,51751835.0,88.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,"They're not just from another time, they're from France.",4.8,171.0,Jean Reno,Suzanne Smith,2001.0,Comedy,2.471895875551841,False,False,13,,1.0,,,,,,4.48863636973214,5.147494476813453,444.0487885775556
50000000.0,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",1272,saving the world,Sunshine,51.502884,"[{""name"": ""DNA Films"", ""id"": 284}, {""name"": ""Ingenious Film Partners"", ""id"": 289}, {""name"": ""UK Film Council"", ""id"": 2452}, {""name"": ""Moving Picture Company (MPC)"", ""id"": 20478}]",2007-04-05,32017803.0,107.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"If the sun dies, so do we.",7.0,1182.0,Cillian Murphy,Chris Gill,2007.0,Science Fiction,3.960868101422131,False,False,8,,,,,1.0,,,4.68213122712422,7.075808863978387,555.4731950535826
40000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",72358,liar,A Thousand Words,13.119133,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Saturn Films"", ""id"": 831}, {""name"": ""Varsity Pictures"", ""id"": 6024}]",2012-03-07,22044277.0,91.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,He only has 1000 words left to discover what matters the most.,6.0,373.0,Eddie Murphy,Clay A. Griffith,2012.0,Drama,2.6475308279136107,False,False,16,,,,,,1.0,,4.5217885770490405,5.924255797414532,520.880027903769
40000000.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10751, ""name"": ""Family""}]",20542,,Delgo,4.238482,"[{""name"": ""Fathom Studios"", ""id"": 3796}, {""name"": ""Electric Eye Entertainment Corporation"", ""id"": 11623}]",2008-12-12,51751835.0,94.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""pl"", ""name"": ""Polski""}]",Released,No tagline,5.4,15.0,Freddie Prinze Jr.,Ruth Lambert,2008.0,Adventure,1.6560317617068596,False,False,5,,,,,,1.0,,4.553876891600541,2.772588722239781,520.880027903769
40000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",266396,assassin,The Gunman,26.935458,"[{""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""Silver Pictures"", ""id"": 1885}, {""name"": ""TF1 Films Production"", ""id"": 3823}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Instituto de la Cinematograf\u00eda y de las Artes Audiovisuales (ICAA)"", ""id"": 9974}, {""name"": ""Nostromo Pictures"", ""id"": 11068}, {""name"": ""Anton Capital Entertainment (ACE)"", ""id"": 20664}, {""name"": ""Institut Catal\u00e0 de les Empreses Culturals (ICEC)"", ""id"": 35559}, {""name"": ""Prone Gunman"", ""id"": 58772}, {""name"": ""Amazon Prime Instant Video"", ""id"": 58773}, {""name"": ""Prone Gunman A.I.E."", ""id"": 58774}]",2015-02-16,13644292.0,115.0,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Armed With the Truth.,5.5,392.0,Sean Penn,Joel Silver,2015.0,Action,3.3298967779798625,False,False,10,,1.0,,,,,,4.7535901911063645,5.973809611869261,520.880027903769
40000000.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10751, ""name"": ""Family""}]",9978,england,Stormbreaker,16.282962,"[{""name"": ""Isle of Man Film"", ""id"": 2268}, {""name"": ""Weinstein Company, The"", ""id"": 7289}, {""name"": ""Samuelson Productions"", ""id"": 22514}]",2006-07-21,23937870.0,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Rule the school. Save the world.,5.1,213.0,Alex Pettyfer,Steve Christian,2006.0,Adventure,2.849721160723582,False,False,12,,,1.0,,,,,4.543294782270004,5.365976015021851,520.880027903769
20000000.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",8271,kidnapping,Disturbia,31.690456,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Cold Spring Pictures"", ""id"": 2363}, {""name"": ""Montecito Picture Company, The"", ""id"": 4607}]",2007-04-12,117760134.0,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,"The quieter the street, the darker the secrets....",6.6,1006.0,Shia LaBeouf,Deborah Aquila,2007.0,Thriller,3.4870831698587748,False,False,9,,,,,,1.0,,4.663439094112067,6.914730892718563,426.49455785624946
20000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",10428,female nudity,Hackers,17.842246,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Suftley"", ""id"": 87394}]",1995-09-14,7563728.0,107.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Released,"There is no right or wrong, only fun and boring",6.2,398.0,Jonny Lee Miller,Dianne Crittenden,1995.0,Action,2.936101476480108,False,False,7,,,,,,1.0,,4.68213122712422,5.988961416889864,426.49455785624946
23000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",5353,civil war,The Hunting Party,8.048305,"[{""name"": ""Intermedia Films"", ""id"": 763}]",2007-09-03,51751835.0,101.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""hu"", ""name"": ""Magyar""}, {""iso_639_1"": ""sh"", ""name"": """"}]",Released,How can they find the world's most wanted war criminal when the C.I.A. can't? [by actually looking],6.6,96.0,Richard Gere,Beatrix Aruna Pasztor,2007.0,Action,2.202577447352665,False,False,17,,,,1.0,,,,4.624972813284271,4.574710978503383,444.0487885775556
30000000.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",11934,suicide,The Hudsucker Proxy,14.188982,"[{""name"": ""PolyGram Filmed Entertainment"", ""id"": 1382}, {""name"": ""Silver Pictures"", ""id"": 1885}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Working Title Films"", ""id"": 10163}, {""name"": ""PolyGram Filmproduktion"", ""id"": 23873}]",1994-03-11,51751835.0,111.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,They took him for a fall guy... but he threw them for a hoop.,7.1,275.0,Tim Robbins,Roger Deakins,1994.0,Comedy,2.720570296587038,False,False,19,,,1.0,,,,,4.718498871295094,5.62040086571715,479.4218529994081
40000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",14392,assassin,投名狀,6.884467,"[{""name"": ""Applause Pictures"", ""id"": 5346}, {""name"": ""Media Asia Films"", ""id"": 5552}, {""name"": ""Beijing Jinyinma Movie & TV Culture Co."", ""id"": 5636}, {""name"": ""Stellar Mega Films"", ""id"": 6838}, {""name"": ""Beijing Poly-bona Film Publishing Company"", ""id"": 11414}, {""name"": ""Chengtian Entertainment"", ""id"": 11417}, {""name"": ""Morgan & Chan Films"", ""id"": 12183}, {""name"": ""Talent Aid International"", ""id"": 12184}, {""name"": ""China Film Group Corporation (CFGC)"", ""id"": 14714}]",2007-12-12,51751835.0,126.0,"[{""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",Released,No tagline,6.3,83.0,Jet Li,Chris Blunden,2007.0,Action,2.0648946214276416,False,True,3,,,,1.0,,,,4.844187086458591,4.430816798843313,520.880027903769
25000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",19495,,Nomad,8.212018,"[{""name"": ""Wild Bunch"", ""id"": 856}, {""name"": ""Ibrus"", ""id"": 3622}, {""name"": ""Kazakhfilm Studios"", ""id"": 3623}, {""name"": ""True Story Production"", ""id"": 3624}]",2005-07-17,51751835.0,112.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""kk"", ""name"": ""\u049b\u0430\u0437\u0430\u049b""}, {""iso_639_1"": ""ro"", ""name"": ""Rom\u00e2n\u0103""}]",Released,Courage know no limit,4.3,17.0,Kuno Becker,Sergei Bodrov Jr.,2005.0,Action,2.220508935929608,False,False,5,,1.0,,,,,,4.727387818712341,2.8903717578961645,454.8610637096236
39200000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}]",110415,father son relationship,Snowpiercer,64.238688,"[{""name"": ""CJ Entertainment"", ""id"": 7036}, {""name"": ""Opus Pictures"", ""id"": 7270}, {""name"": ""Stillking Films"", ""id"": 11345}, {""name"": ""SnowPiercer"", ""id"": 21122}, {""name"": ""Moho Film"", ""id"": 34725}]",2013-08-01,86758912.0,126.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""ko"", ""name"": ""\ud55c\uad6d\uc5b4/\uc870\uc120\ub9d0""}]",Released,"AD 2031, the passengers in the train are the only survivors on Earth.",6.7,2854.0,Chris Evans,Johanna Ray,2013.0,Action,4.178052667188855,False,True,11,,,,1.0,,,,4.844187086458591,7.956827122090111,517.8558055074485
25000000.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",77459,monster,Un monstre à Paris,17.375562,"[{""name"": ""Europa Corp"", ""id"": 1075}, {""name"": ""Scanbox"", ""id"": 8992}]",2011-10-12,51751835.0,90.0,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,No tagline,6.5,313.0,Vanessa Paradis,Luc Besson,2011.0,Adventure,2.911021629665201,True,False,18,,1.0,,,,,,4.51085950651685,5.749392985908253,454.8610637096236
23000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",26486,,The Last Shot,6.7698,"[{""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Mandeville Films"", ""id"": 10227}, {""name"": ""Morra, Brezner, Steinberg and Tenenbaum Entertainment (MBST)"", ""id"": 59952}, {""name"": ""Burro Productions"", ""id"": 59955}]",2004-09-24,51751835.0,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,No tagline,5.9,15.0,Matthew Broderick,Jeff Nathanson,2004.0,Action,2.050244424022536,False,False,13,,,,,,1.0,,4.51085950651685,2.772588722239781,444.0487885775556
